model,scan_points,threads,wall_seconds,trajectories_per_second,photons_min,photons_max,accepted_steps,rejected_steps,rhs_calls,solver_elapsed_seconds,rhs_calls_per_second,speedup_vs_1_thread,parallel_efficiency
per_J_sinks,25,1,60.67722299997695,0.4120162190021369,0.0106307520358168,1.177180443122054,880336,149,5282935.0,,87066.19615736217,1.0,1.0
per_J_sinks,25,2,31.561167299980298,0.7921126542114811,0.0106307520358168,1.177180443122054,880336,149,5282935.0,,167387.18659506924,1.9225278464277469,0.9612639232138734
per_J_sinks,25,4,16.30901269998867,1.5328947533419583,0.0106307520358168,1.177180443122054,880336,149,5282935.0,,323927.33374986396,3.720471871360987,0.9301179678402468
per_J_sinks,25,8,11.68175320001319,2.140089725570625,0.0106307520358168,1.177180443122054,880336,149,5282935.0,,452238.196574298,5.194188060736331,0.6492735075920414
